ra,dec,d,phase
118.6543408,-1.032070266,870.4627,240
118.6474594,-1.013141292,869.0012,240
118.6402694,-0.994268276,867.5382,240
118.6329471,-0.975356505,866.0737,240
118.6253584,-0.956367605,864.6078,240
118.6174611,-0.93743447,863.1403,240
118.6093855,-0.918376772,861.6713,240
118.6010014,-0.899374702,860.2007,240
118.5923969,-0.880380902,858.7287,240
118.583526,-0.861309643,857.2552,240
118.5744347,-0.842246529,855.7801,240
118.565123,-0.823191501,854.3035,240
118.5554568,-0.804106067,852.8255,240
118.5456124,-0.784895651,851.346,240
118.5355055,-0.765826043,849.8649,240
118.5250863,-0.746592868,848.3823,240
118.5144926,-0.727453131,846.8983,240
118.5036327,-0.708235379,845.4128,240
118.4924184,-0.688986732,843.9258,240
118.4809837,-0.66974561,842.4372,240
118.4693286,-0.650511947,840.9472,240
118.4574073,-0.631199959,839.4557,240
118.4452198,-0.611809564,837.9628,240
118.4327237,-0.592473567,836.4683,240
118.4200073,-0.57314473,834.9724,240
118.4070247,-0.553737244,833.4751,240
118.3936877,-0.534298152,831.9762,240
118.3801304,-0.514865978,830.4759,240
118.3663527,-0.495440652,828.9741,240
118.3522631,-0.475850576,827.4708,240
118.3379107,-0.456400049,825.9662,240
118.3231582,-0.436831661,824.46,240
118.3082735,-0.417222694,822.9525,240
118.2930803,-0.397667236,821.4434,240
118.2776209,-0.378032334,819.933,240
118.2618073,-0.358364944,818.4211,240
118.2457732,-0.338703716,816.9078,240
118.2293848,-0.319009789,815.3931,240
118.2127304,-0.299236022,813.8769,240
118.1958555,-0.279468151,812.3594,240
118.1786264,-0.259667261,810.8404,240
118.1611311,-0.239786238,809.32,240
118.1433273,-0.219957815,807.7982,240
118.1252573,-0.200049058,806.275,240
118.1068331,-0.180106828,804.7504,240
118.0881884,-0.160169919,803.2245,240
118.0692777,-0.140152372,801.6971,240
118.0500127,-0.120101015,800.1684,240
118.030439,-0.100101613,798.6383,240
118.0105536,-0.079935337,797.1068,240
117.9903595,-0.059820784,795.574,240
117.9698993,-0.039625034,794.0399,240
117.9491304,-0.019480789,792.5043,240
117.9280499,0.000830808,790.9675,240
117.9066606,0.021091135,789.4292,240
117.8850053,0.041433112,787.8897,240
117.8629073,0.061763168,786.3489,240
117.8406316,0.082221961,784.8067,240
117.8179587,0.102583132,783.2632,240
117.7950626,0.123159234,781.7184,240
117.7717693,0.143637982,780.1724,240
117.74821,0.164199105,778.625,240
117.7242962,0.184795942,777.0764,240
117.7001165,0.205475403,775.5264,240
117.6754939,0.226144091,773.9753,240
117.6506936,0.24694242,772.4228,240
117.6254506,0.267730272,770.8691,240
117.5999415,0.288601273,769.3142,240
117.5740779,0.309508828,767.758,240
117.5479054,0.330366998,766.2006,240
117.5214213,0.351394793,764.6419,240
117.4945827,0.372459573,763.082,240
117.4673897,0.39356149,761.521,240
117.4398875,0.414614566,759.9587,240
117.4120739,0.435837852,758.3952,240
117.3839057,0.457098716,756.8306,240
117.355383,0.47839731,755.2648,240
117.3265057,0.499733791,753.6978,240
117.2973623,0.521154916,752.1297,240
117.2678189,0.542700418,750.5604,240
117.2378779,0.564151489,748.99,240
117.2076253,0.585773865,747.4183,240
117.177152,0.607395237,745.8456,240
117.1461901,0.629095099,744.2718,240
117.1149621,0.650880487,742.6969,240
117.0832456,0.672744756,741.1209,240
117.0513082,0.69460859,739.5438,240
117.0189708,0.716598173,737.9656,240
116.9862786,0.738627396,736.3864,240
116.9532317,0.76069642,734.8062,240
116.9197847,0.782891741,733.2248,240
116.8860283,0.805040869,731.6424,240
116.8519149,0.827449443,730.059,240
116.8174035,0.849765702,728.4746,240
116.7825806,0.872255403,726.8892,240
116.7473141,0.894739513,725.3028,240
116.7117814,0.917311014,723.7154,240
116.6757599,0.9399637,722.127,240
116.6394721,0.962704111,720.5377,240
116.6026954,0.985526115,718.9474,240
116.5656524,1.008436179,717.3562,240
116.5281205,1.031428247,715.764,240
116.4903222,1.054508711,714.1709,240
116.4520802,1.077585085,712.5769,240
116.4135266,1.100836683,710.982,240
116.374484,1.124171112,709.3863,240
116.3350862,1.147548339,707.7896,240
116.295422,1.171014791,706.192,240
116.2552687,1.194564681,704.5936,240
116.214715,1.218244491,702.9944,240
116.173806,1.241967824,701.3944,240
116.1324966,1.26582147,699.7936,240
116.0907868,1.289805638,698.1919,240
116.0486328,1.313787703,696.5894,240
116.0061671,1.337946882,694.9863,240
115.9632121,1.362191026,693.3822,240
115.9199017,1.386479836,691.7775,240
115.8761906,1.410900191,690.172,240
115.832079,1.4354523,688.5658,240
115.7875667,1.460136376,686.9589,240
115.74261,1.484819773,685.3512,240
115.6972526,1.509635552,683.743,240
115.6514945,1.534583925,682.1339,240
115.6053356,1.559665103,680.5243,240
115.5587759,1.584879296,678.914,240
115.5117716,1.61009384,677.303,240
115.4643214,1.635528667,675.6914,240
115.4165153,1.661010294,674.0793,240
115.3682632,1.686712654,672.4665,240
115.3195664,1.712416213,670.8532,240
115.2704235,1.73834098,669.2392,240
115.2208357,1.76426738,667.6247,240
115.1708906,1.79046141,666.0098,240
115.1205006,1.816657478,664.3942,240
115.0696643,1.843075672,662.7782,240
115.018383,1.869496332,661.1616,240
114.9666554,1.896139586,659.5446,240
114.9145264,1.922918652,657.9271,240
114.8619072,1.94978786,656.3091,240
114.8088417,1.976880379,654.6908,240
114.7553307,2.003976438,653.072,240
114.7014622,2.031342104,651.4528,240
114.6470142,2.058752997,649.8332,240
114.5922087,2.086433961,648.2132,240
114.5368236,2.114160656,646.5929,240
114.4811257,2.142070708,644.9723,240
114.4249371,2.170072727,643.3513,240
114.3682128,2.198254151,641.7299,240
114.3110866,2.226573782,640.1083,240
114.2535135,2.255119055,638.4864,240
114.1954495,2.283757222,636.8643,240
114.1368494,2.312575787,635.2419,240
114.0778472,2.341533426,633.6192,240
114.018398,2.370717636,631.9964,240
113.9584574,2.399995643,630.3733,240
113.8979806,2.429455014,628.7501,240
113.8370566,2.459141665,627.1267,240
113.77573,2.488968438,625.5031,240
113.713778,2.518931658,623.8795,240
113.6515124,2.549081039,622.2556,240
113.5885762,2.579454792,620.6317,240
113.5252372,2.609969521,619.0077,240
113.4613615,2.64066729,617.3836,240
113.3970379,2.671593915,615.7595,240
113.3322223,2.702616538,614.1354,240
113.2669139,2.733955961,612.5113,240
113.201024,2.765346276,610.8872,240
113.1346412,2.797053885,609.2631,240
113.067855,2.828903865,607.639,240
113.0004866,2.861026076,606.015,240
112.9326254,2.893245552,604.3911,240
112.8641818,2.925737752,602.7673,240
112.7952453,2.958327626,601.1436,240
112.7258152,2.991236153,599.52,240
112.6558472,3.024330428,597.8966,240
112.5854304,3.057656091,596.2734,240
112.5143413,3.091210219,594.6503,240
112.4428479,3.124908401,593.0275,240
112.3707714,3.158880902,591.4049,240
112.2981114,3.193127973,589.7825,240
112.2249576,3.227474232,588.1604,240
112.1512646,3.262228664,586.5386,240
112.0769882,3.297037276,584.9171,240
112.0022172,3.332166636,583.2959,240
111.9268622,3.367571608,581.675,240
